testmaterial,resultrowid,analytegroup,analytesubgroup,program,parentproject,project,protocol,sampleagency,stationname,stationcode,waterbodytype,latitude,longitude,datum,sampledate,collectiontime,locationcode,sampletype,collectionreplicate,resultreplicate,batch,labsampleid,matrix,method,analyte,fraction,unitname,result,mdl,rl,resultqualcode,qacode,batchverification,compliancecode,collectionmethod,collectiondevice,preppreservation,preppreservationdate,digestextractmethod,digestextractdate,analysisdate,dilution_df,expectedvalue,labagency,submittingagency,labsubmissioncode,batchcomments,compositeid,compositetype,compositereplicate,commonname,species,compositetissueprep,numberfishpercomp,tissuename,weightavg_g,tlmin_mm,tlmax_mm,tlavglength_mm,metadataurl,datedownloaded,sourcerdc,datausenotes
tissue,16F81B85-0F61-41FB-B8D7-82E11B77AC4D,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2003 RMP Status and Trends,RMP,AMS-CA,Redwood Creek (BA40),BA40,Bays and Harbors,37.559,-122.209,wgs84,2003/09/25,00:00:00,OpenWater1,Composite,"1","1",Target,L-493-03-6,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g dw,211.627,,,=,None,VLC,Com,Cage_MNT,Container,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,2004/06/07,1,,DFW-WPCL,DFW-WPCL,A,RMP ,2003-09-Bivalves-BA40-DFG-WPCL_PCB,Normal,"1",California Mussel,Mytilus californianus,FieldFrozen,,whole organism,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,D7F9DB50-8221-4F95-8391-7260408547F6,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2003 RMP Status and Trends,RMP,AMS-CA,Reference Site (T-0 Bodega Head),T-0Bodega,Bays and Harbors,38.3,-123.07,wgs84,2003/05/19,00:00:00,SurfZone,Composite,"1","1",Target,L-493-03-1,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g dw,3.764,,,=,None,VLC,Com,Tissue_Grab,Individual Collection by hand,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,2004/06/07,1,,DFW-WPCL,DFW-WPCL,A,RMP ,2003-09-Bivalves-T-0Bodega-DFG-WPCL_PCB,Normal,"1",California Mussel,Mytilus californianus,FieldFrozen,,whole organism,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,CFC72D4D-C545-4D6E-B436-F1EB561B4B39,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2003 RMP Status and Trends,RMP,AMS-CA,Alameda (BB71),BB71,Bays and Harbors,37.696,-122.34,wgs84,2003/09/24,00:00:00,OpenWater1,Composite,"1","1",Target,L-493-03-2,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g dw,173.25,,,=,None,VLC,Com,Cage_MNT,Container,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,2004/06/07,1,,DFW-WPCL,DFW-WPCL,A,RMP ,2003-09-Bivalves-BB71-DFG-WPCL_PCB,Normal,"1",California Mussel,Mytilus californianus,FieldFrozen,,whole organism,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,B982AA61-3F0A-46AD-9221-322F2FD42A99,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2003 RMP Status and Trends,RMP,AMS-CA,Dumbarton Bridge (BA30),BA30,Bays and Harbors,37.51375,-122.1346166,wgs84,2003/09/25,00:00:00,OpenWater1,Composite,"1","1",Target,L-493-03-9,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g dw,212.155,,,=,None,VLC,Com,Cage_MNT,Container,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,2004/06/07,1,,DFW-WPCL,DFW-WPCL,A,RMP ,2003-09-Bivalves-BA30-DFG-WPCL_PCB,Normal,"1",California Mussel,Mytilus californianus,FieldFrozen,,whole organism,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,C6F993C1-C78B-47AC-B75E-AD6DC4D2FFE9,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2003 RMP Status and Trends,RMP,AMS-CA,Coyote Creek (BA10),BA10,Bays and Harbors,37.46823888,-122.0639734,wgs84,2003/09/25,00:00:00,OpenWater1,Composite,"1","1",Target,L-493-03-3,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g dw,140.806,,,=,None,VLC,Com,Cage_MNT,Container,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,2004/06/07,1,,DFW-WPCL,DFW-WPCL,A,RMP ,2003-09-Bivalves-BA10-DFG-WPCL_PCB,Normal,"1",California Mussel,Mytilus californianus,FieldFrozen,,whole organism,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,4C30010C-F492-420D-9186-58C79DDB2671,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2003 RMP FISH,RMP_FISH,MPSL-MLML,South Bay-2RMPSOB3,2RMPSOB3,Bays and Harbors,37.4996014285714,-122.124554767857,wgs84,2003/05/28,10:30:00,Site4,Composite,"1","1",Target,L-573-03-12,tissue,EPA 8082,Sum of 40 PCBs (SFEI),Total,ng/g ww,17.788,,,=,SC,NR,Com,Net,"4"" stretch monofilament gill net",None,1950/01/01,EPA 6010A,2004/05/12,2004/09/30,-88,,DFW-WPCL,Not Recorded,"A,MD","PCB031:low%R for L-573-03-SRM 2978 BS 295.PCB201:RPD exceeds lab control limit for samples C031901&Dup.PCB070,087,095,101,105&138 detected in blank BS 295 at concs below RL.PCB110&118 detected in blank at concs above RL.",C031B01,normal,"1",Brown Smooth-hound Shark,Mustelus henlei,Skin off,"3",fillet,,675,740,701.666666666667,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,BC075AB5-0D81-40BF-ADF9-6592D9836575,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2003 RMP FISH,RMP_FISH,MPSL-MLML,Central Bay,2RMPCENTRL3,Bays and Harbors,37.87437,-122.440305,wgs84,2003/08/21,12:15:00,Site5,Composite,"1","1",Target,L-573-03-6,tissue,EPA 8082,Sum of 40 PCBs (SFEI),Total,ng/g ww,6.233,,,=,SC,NR,Com,Hook,Hook and Line,None,1950/01/01,EPA 6010A,2004/05/12,2004/09/30,-88,,DFW-WPCL,Not Recorded,"A,MD","PCB031:low%R for L-573-03-SRM 2978 BS 295.PCB201:RPD exceeds lab control limit for samples C031901&Dup.PCB070,087,095,101,105&138 detected in blank BS 295 at concs below RL.PCB110&118 detected in blank at concs above RL.",C036E03,normal,"1",Black Perch,Embiotoca jacksoni,Skin off,"5",fillet,219.074,200,290,224,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,BF19E404-EEC8-4338-979C-27861D8C5ACE,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2003 RMP FISH,RMP_FISH,MPSL-MLML,Berkeley-2RMPBERK3,2RMPBERK3,Bays and Harbors,37.8337935483871,-122.353771612903,wgs84,2003/07/16,08:50:00,Site1,Composite,"1","1",Target,L-573-03-10,tissue,EPA 8082,Sum of 40 PCBs (SFEI),Total,ng/g ww,3.922,,,=,SC,NR,Com,Net,"4"" stretch monofilament gill net",None,1950/01/01,EPA 6010A,2004/05/12,2004/09/30,-88,,DFW-WPCL,Not Recorded,"A,MD","PCB031:low%R for L-573-03-SRM 2978 BS 295.PCB201:RPD exceeds lab control limit for samples C031901&Dup.PCB070,087,095,101,105&138 detected in blank BS 295 at concs below RL.PCB110&118 detected in blank at concs above RL.",C034B01,normal,"1",Brown Smooth-hound Shark,Mustelus henlei,Skin off,"3",fillet,1149.09433333333,630,800,720,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,CF44038C-54B2-424B-AABA-42343AAEBA7C,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2003 RMP FISH,RMP_FISH,MPSL-MLML,Central Bay,2RMPCENTRL3,Bays and Harbors,37.87437,-122.440305,wgs84,2003/08/21,12:15:00,Site5,Composite,"1","1",Target,L-573-03-4,tissue,EPA 8082,Sum of 40 PCBs (SFEI),Total,ng/g ww,4.207,,,=,SC,NR,Com,Hook,Hook and Line,None,1950/01/01,EPA 6010A,2004/05/12,2004/09/30,-88,,DFW-WPCL,Not Recorded,"A,MD","PCB031:low%R for L-573-03-SRM 2978 BS 295.PCB201:RPD exceeds lab control limit for samples C031901&Dup.PCB070,087,095,101,105&138 detected in blank BS 295 at concs below RL.PCB110&118 detected in blank at concs above RL.",C036E01,normal,"1",Black Perch,Embiotoca jacksoni,Skin off,"5",fillet,234.336,200,250,224,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,9A8A3DFC-73E0-409F-9352-F10AEE86E035,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2003 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPB3,2RMPSPB3,Bays and Harbors,37.9884821839081,-122.422497816092,wgs84,2003/07/28,15:06:00,Site3,Composite,"1","1",Target,L-573-03-54,tissue,EPA 8082,Sum of 40 PCBs (SFEI),Total,ng/g ww,4.83,,,=,SC,NR,Com,Trawl,"Otter Trawl 4.8 m (16ft) shrimp net, 3.81 cm stretch body mesh, 3.5 cm stretch bag mesh; 22.8m bridl",None,1950/01/01,EPA 6010A,2004/05/12,2004/09/30,-88,,DFW-WPCL,Not Recorded,"A,MD","PCB031:low%R for L-573-03-SRM 2978 BS 295.PCB201:RPD exceeds lab control limit for samples C031901&Dup.PCB070,087,095,101,105&138 detected in blank BS 295 at concs below RL.PCB110&118 detected in blank at concs above RL.",C035H01,normal,"1",Starry Flounder,Platichthys stellatus,Skin off,"2",fillet,313.46,260,300,280,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,00DF3F4B-0798-4CAF-ACEA-32C2FB7C0671,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2003 RMP FISH,RMP_FISH,MPSL-MLML,Central Bay,2RMPCENTRL3,Bays and Harbors,37.87437,-122.440305,wgs84,2003/08/20,12:00:00,Site5,Composite,"1","1",Target,L-573-03-7,tissue,EPA 8082,Sum of 40 PCBs (SFEI),Total,ng/g ww,6.876,,,=,SC,NR,Com,Hook,Hook and Line,None,1950/01/01,EPA 6010A,2004/05/12,2004/09/30,-88,,DFW-WPCL,Not Recorded,"A,MD","PCB031:low%R for L-573-03-SRM 2978 BS 295.PCB201:RPD exceeds lab control limit for samples C031901&Dup.PCB070,087,095,101,105&138 detected in blank BS 295 at concs below RL.PCB110&118 detected in blank at concs above RL.",C036A01,normal,"1",Brown Rockfish,Sebastes auriculatus,Skin off,"5",fillet,325.006,220,290,244,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,937C1400-0ABE-4F4C-BF3B-1A1B603CED12,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2003 RMP FISH,RMP_FISH,MPSL-MLML,San Francisco Waterfront-2RMPSFW3,2RMPSFW3,Bays and Harbors,37.7938275757576,-122.389325151515,wgs84,2003/07/21,13:29:00,Site6,Composite,"1","1",Target,L-573-03-55,tissue,EPA 8082,Sum of 40 PCBs (SFEI),Total,ng/g ww,17.909,,,=,SC,NR,Com,Trawl,"Otter Trawl 4.8 m (16ft) shrimp net, 3.81 cm stretch body mesh, 3.5 cm stretch bag mesh; 22.8m bridl",None,1950/01/01,EPA 6010A,2004/05/12,2004/09/30,-88,,DFW-WPCL,Not Recorded,"A,MD","PCB031:low%R for L-573-03-SRM 2978 BS 295.PCB201:RPD exceeds lab control limit for samples C031901&Dup.PCB070,087,095,101,105&138 detected in blank BS 295 at concs below RL.PCB110&118 detected in blank at concs above RL.",C033H01,normal,"1",Starry Flounder,Platichthys stellatus,Skin off,"2",fillet,383.105,290,310,300,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,A7344D58-A3CF-4822-97EA-ABC418952DCC,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2003 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPB3,2RMPSPB3,Bays and Harbors,37.9884821839081,-122.422497816092,wgs84,2003/07/29,10:00:00,Site3,Composite,"1","1",Target,L-573-03-11,tissue,EPA 8082,Sum of 40 PCBs (SFEI),Total,ng/g ww,3.918,,,=,SC,NR,Com,Hook,Hook and Line,None,1950/01/01,EPA 6010A,2004/05/12,2004/09/30,-88,,DFW-WPCL,Not Recorded,"A,MD","PCB031:low%R for L-573-03-SRM 2978 BS 295.PCB201:RPD exceeds lab control limit for samples C031901&Dup.PCB070,087,095,101,105&138 detected in blank BS 295 at concs below RL.PCB110&118 detected in blank at concs above RL.",C035B01,normal,"1",Brown Smooth-hound Shark,Mustelus henlei,Skin off,"3",fillet,1360.77,710,790,740,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,CBB20324-5B10-44C0-A769-0C346DC87532,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2003 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPB3,2RMPSPB3,Bays and Harbors,37.9884821839081,-122.422497816092,wgs84,2003/07/29,08:37:00,Site3,Composite,"1","1",Target,L-573-03-15,tissue,EPA 8082,Sum of 40 PCBs (SFEI),Total,ng/g ww,13.098,,,=,SC,NR,Com,Net,"4"" stretch monofilament gill net",None,1950/01/01,EPA 6010A,2004/05/12,2004/09/30,-88,,DFW-WPCL,Not Recorded,"A,MD","PCB031:low%R for L-573-03-SRM 2978 BS 295.PCB201:RPD exceeds lab control limit for samples C031901&Dup.PCB070,087,095,101,105&138 detected in blank BS 295 at concs below RL.PCB110&118 detected in blank at concs above RL.",C035G01,normal,"1",Diamond Turbot,Hypsopsetta guttulata,Skin off,"4",fillet,331.56,270,290,280,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,F4B03974-C69E-4B57-B415-3EAEE5B4F6C9,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2003 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPB3,2RMPSPB3,Bays and Harbors,37.9884821839081,-122.422497816092,wgs84,2003/09/17,18:54:00,Site3,Composite,"1","1",Target,L-573-03-13,tissue,EPA 8082,Sum of 40 PCBs (SFEI),Total,ng/g ww,3.99,,,=,SC,NR,Com,Net,"4"" square nylon trammel net",None,1950/01/01,EPA 6010A,2004/05/12,2004/09/30,-88,,DFW-WPCL,Not Recorded,"A,MD","PCB031:low%R for L-573-03-SRM 2978 BS 295.PCB201:RPD exceeds lab control limit for samples C031901&Dup.PCB070,087,095,101,105&138 detected in blank BS 295 at concs below RL.PCB110&118 detected in blank at concs above RL.",C035C02,normal,"1",Chinook Salmon,Oncorhynchus tshawytscha,Skin off,"3",fillet,6395.62,750,820,783.333333333333,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,8E84BECD-2570-4FFD-8421-A8B93BE48F18,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2003 RMP FISH,RMP_FISH,MPSL-MLML,Central Bay,2RMPCENTRL3,Bays and Harbors,37.87437,-122.440305,wgs84,2003/08/20,12:00:00,Site5,Composite,"1","1",Target,L-573-03-9,tissue,EPA 8082,Sum of 40 PCBs (SFEI),Total,ng/g ww,5.771,,,=,SC,NR,Com,Hook,Hook and Line,None,1950/01/01,EPA 6010A,2004/05/12,2004/09/30,-88,,DFW-WPCL,Not Recorded,"A,MD","PCB031:low%R for L-573-03-SRM 2978 BS 295.PCB201:RPD exceeds lab control limit for samples C031901&Dup.PCB070,087,095,101,105&138 detected in blank BS 295 at concs below RL.PCB110&118 detected in blank at concs above RL.",C036A03,normal,"1",Brown Rockfish,Sebastes auriculatus,Skin off,"5",fillet,320.124,230,250,244,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,CA0404B6-BFEC-4176-BB1F-6B6631B91087,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2003 RMP FISH,RMP_FISH,MPSL-MLML,Central Bay,2RMPCENTRL3,Bays and Harbors,37.87437,-122.440305,wgs84,2003/08/21,12:15:00,Site5,Composite,"1","1",Target,L-573-03-5,tissue,EPA 8082,Sum of 40 PCBs (SFEI),Total,ng/g ww,1.996,,,=,SC,NR,Com,Hook,Hook and Line,None,1950/01/01,EPA 6010A,2004/05/12,2004/09/30,-88,,DFW-WPCL,Not Recorded,"A,MD","PCB031:low%R for L-573-03-SRM 2978 BS 295.PCB201:RPD exceeds lab control limit for samples C031901&Dup.PCB070,087,095,101,105&138 detected in blank BS 295 at concs below RL.PCB110&118 detected in blank at concs above RL.",C036E02,normal,"1",Black Perch,Embiotoca jacksoni,Skin off,"5",fillet,259.492,230,250,242,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,A56B4BF1-76A4-4D8F-A3C3-883665A489F9,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2003 RMP FISH,RMP_FISH,MPSL-MLML,San Francisco Waterfront-2RMPSFW3,2RMPSFW3,Bays and Harbors,37.7938275757576,-122.389325151515,wgs84,2003/07/21,13:29:00,Site6,Composite,"1","1",Target,L-573-03-64,tissue,EPA 8082,Sum of 40 PCBs (SFEI),Total,ng/g ww,103.611,,,=,SC,NR,Com,Trawl,"Otter Trawl 4.8 m (16ft) shrimp net, 3.81 cm stretch body mesh, 3.5 cm stretch bag mesh; 22.8m bridl",None,1950/01/01,EPA 6010A,2004/05/12,2004/09/30,-88,,DFW-WPCL,Not Recorded,"A,MD","PCB031:low%R for L-573-03-SRM 2978 BS 295.PCB201:RPD exceeds lab control limit for samples C031901&Dup.PCB070,087,095,101,105&138 detected in blank BS 295 at concs below RL.PCB110&118 detected in blank at concs above RL.",C033802,normal,"1",Walleye Surfperch,Hyperprosopon argenteum,Skin on,"5",fillet,161.78,190,280,242,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,C6CFE0C0-39A1-43E9-84FC-148AB6F4980B,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2003 RMP FISH,RMP_FISH,MPSL-MLML,Berkeley-2RMPBERK3,2RMPBERK3,Bays and Harbors,37.8337935483871,-122.353771612903,wgs84,2003/08/22,08:10:00,Site1,Composite,"1","1",Target,L-573-03-14,tissue,EPA 8082,Sum of 40 PCBs (SFEI),Total,ng/g ww,1.231,,,=,SC,NR,Com,Net,"4"" square nylon gill net",None,1950/01/01,EPA 6010A,2004/05/12,2004/09/30,-88,,DFW-WPCL,Not Recorded,"A,MD","PCB031:low%R for L-573-03-SRM 2978 BS 295.PCB201:RPD exceeds lab control limit for samples C031901&Dup.PCB070,087,095,101,105&138 detected in blank BS 295 at concs below RL.PCB110&118 detected in blank at concs above RL.",C035C01,normal,"1",Chinook Salmon,Oncorhynchus tshawytscha,Skin off,"3",fillet,9555.63,860,1040,923.333333333333,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,19B5D14A-4A07-435D-B7CE-A085CA6031B1,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2003 RMP FISH,RMP_FISH,MPSL-MLML,San Francisco Waterfront-2RMPSFW3,2RMPSFW3,Bays and Harbors,37.7938275757576,-122.389325151515,wgs84,2003/07/21,12:54:00,Site6,Composite,"1","1",Target,L-573-03-63,tissue,EPA 8082,Sum of 40 PCBs (SFEI),Total,ng/g ww,74.815,,,=,SC,NR,Com,Net,"4"" stretch monofilament gill net",None,1950/01/01,EPA 6010A,2004/05/12,2004/09/30,-88,,DFW-WPCL,Not Recorded,"A,MD","PCB031:low%R for L-573-03-SRM 2978 BS 295.PCB201:RPD exceeds lab control limit for samples C031901&Dup.PCB070,087,095,101,105&138 detected in blank BS 295 at concs below RL.PCB110&118 detected in blank at concs above RL.",C033801,normal,"1",Walleye Surfperch,Hyperprosopon argenteum,Skin on,"5",fillet,162.698,170,280,240,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,90EB31B1-A0F8-4708-8A28-0CA942C21C75,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2003 RMP FISH,RMP_FISH,MPSL-MLML,Central Bay,2RMPCENTRL3,Bays and Harbors,37.87437,-122.440305,wgs84,2003/08/20,12:00:00,Site5,Composite,"1","1",Target,L-573-03-8,tissue,EPA 8082,Sum of 40 PCBs (SFEI),Total,ng/g ww,5.23,,,=,SC,NR,Com,Hook,Hook and Line,None,1950/01/01,EPA 6010A,2004/05/12,2004/09/30,-88,,DFW-WPCL,Not Recorded,"A,MD","PCB031:low%R for L-573-03-SRM 2978 BS 295.PCB201:RPD exceeds lab control limit for samples C031901&Dup.PCB070,087,095,101,105&138 detected in blank BS 295 at concs below RL.PCB110&118 detected in blank at concs above RL.",C036A02,normal,"1",Brown Rockfish,Sebastes auriculatus,Skin off,"5",fillet,243.926,200,250,228,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,688FED4F-3812-4832-A6C1-73E5539C5C73,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2003 RMP FISH,RMP_FISH,MPSL-MLML,Berkeley-2RMPBERK3,2RMPBERK3,Bays and Harbors,37.8337935483871,-122.353771612903,wgs84,2003/07/16,08:40:00,Site1,Composite,"1","1",Target,L-573-03-58,tissue,EPA 8082,Sum of 40 PCBs (SFEI),Total,ng/g ww,61.543,,,=,SC,NR,Com,Net,"4"" stretch monofilament gill net",None,1950/01/01,EPA 6010A,2004/06/10,2004/10/12,-88,,DFW-WPCL,Not Recorded,"A,MD","PCB031:low %R for L-573-03-SRM2978BS 297.PCB087: RPD exceeds lab control limit for samples C033F01&Dup.PCB052,066,087&099 detected in blank BS 297 at concs below RL.PCB070,095,101,105,110,118&138 detected in blank at concs above RL.",C034501,normal,"1",Striped Bass,Morone saxatilis,Skin off,"3",fillet,1285.17333333333,470,550,516.666666666667,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,F7A04150-66FD-48B5-B7E6-65FA18F15592,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2003 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPB3,2RMPSPB3,Bays and Harbors,37.9884821839081,-122.422497816092,wgs84,2003/07/29,08:09:00,Site3,Composite,"1","1",Target,L-573-03-56,tissue,EPA 8082,Sum of 40 PCBs (SFEI),Total,ng/g ww,46.964,,,=,SC,NR,Com,Net,"4"" stretch monofilament gill net",None,1950/01/01,EPA 6010A,2004/06/10,2004/10/12,-88,,DFW-WPCL,Not Recorded,"A,MD","PCB031:low %R for L-573-03-SRM2978BS 297.PCB087: RPD exceeds lab control limit for samples C033F01&Dup.PCB052,066,087&099 detected in blank BS 297 at concs below RL.PCB070,095,101,105,110,118&138 detected in blank at concs above RL.",C035503,normal,"1",Striped Bass,Morone saxatilis,Skin off,"3",fillet,2615.70666666667,600,730,646.666666666667,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,B0FC082A-B836-4C47-A364-57C34BADCA2F,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2003 RMP FISH,RMP_FISH,MPSL-MLML,San Francisco Waterfront-2RMPSFW3,2RMPSFW3,Bays and Harbors,37.7938275757576,-122.389325151515,wgs84,2003/07/18,09:27:00,Site6,Composite,"1","1",Target,L-573-03-57,tissue,EPA 8082,Sum of 40 PCBs (SFEI),Total,ng/g ww,74.288,,,=,SC,NR,Com,Trawl,"Otter Trawl 4.8 m (16ft) shrimp net, 3.81 cm stretch body mesh, 3.5 cm stretch bag mesh; 22.8m bridl",None,1950/01/01,EPA 6010A,2004/06/10,2004/10/12,-88,,DFW-WPCL,Not Recorded,"A,MD","PCB031:low %R for L-573-03-SRM2978BS 297.PCB087: RPD exceeds lab control limit for samples C033F01&Dup.PCB052,066,087&099 detected in blank BS 297 at concs below RL.PCB070,095,101,105,110,118&138 detected in blank at concs above RL.",C033501,normal,"1",Striped Bass,Morone saxatilis,Skin off,"2",fillet,952.54,640,820,730,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,9E1B9A3D-BC1C-4F3C-96E8-E859A76C3977,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2003 RMP FISH,RMP_FISH,MPSL-MLML,Berkeley-2RMPBERK3,2RMPBERK3,Bays and Harbors,37.8337935483871,-122.353771612903,wgs84,2003/07/17,08:35:00,Site1,Composite,"1","1",Target,L-573-03-67,tissue,EPA 8082,Sum of 40 PCBs (SFEI),Total,ng/g ww,175.423,,,=,SC,NR,Com,Hook,Hook and Line,None,1950/01/01,EPA 6010A,2004/06/23,2004/10/19,-88,,DFW-WPCL,Not Recorded,"A,MD","PCB031: low %R for L-573-03-SRM 2978 BS 298. PCB 052, 095, 101 & 118 were detected in the blank BS 298 at concentrations below the RL. PCB 110 detected in the blank at concentrations above RL. Two bench sheets analyzed on same sequence.",C034103,normal,"1",White Croaker,Genyonemus lineatus,Skin on,"5",fillet,225.674,190,280,250,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,0883C94D-4099-4653-8838-541A3F9DB838,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2003 RMP FISH,RMP_FISH,MPSL-MLML,Oakland Inner Harbor - 2RMPOIH,2RMPOIH,Bays and Harbors,37.7868266666667,-122.275754444444,wgs84,2003/07/15,08:22:00,Site2,Composite,"1","1",Target,L-573-03-68,tissue,EPA 8082,Sum of 40 PCBs (SFEI),Total,ng/g ww,256.787,,,=,SC,NR,Com,Trawl,"Otter Trawl 4.8 m (16ft) shrimp net, 3.81 cm stretch body mesh, 3.5 cm stretch bag mesh; 22.8m bridl",None,1950/01/01,EPA 6010A,2004/06/23,2004/10/19,-88,,DFW-WPCL,Not Recorded,"A,MD","PCB031: low %R for L-573-03-SRM 2978 BS 298. PCB 052, 095, 101 & 118 were detected in the blank BS 298 at concentrations below the RL. PCB 110 detected in the blank at concentrations above RL. Two bench sheets analyzed on same sequence.",C032101,normal,"1",White Croaker,Genyonemus lineatus,Skin on,"5",fillet,193.732,220,290,248,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,E8DB251D-FB5D-4145-98BD-C8123BE1B763,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2003 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPB3,2RMPSPB3,Bays and Harbors,37.9884821839081,-122.422497816092,wgs84,2003/07/29,08:09:00,Site3,Composite,"1","1",Target,L-573-03-60,tissue,EPA 8082,Sum of 40 PCBs (SFEI),Total,ng/g ww,49.11,,,=,SC,NR,Com,Net,"4"" stretch monofilament gill net",None,1950/01/01,EPA 6010A,2004/06/23,2004/10/19,-88,,DFW-WPCL,Not Recorded,"A,MD","PCB031: low %R for L-573-03-SRM 2978 BS 298. PCB 052, 095, 101 & 118 were detected in the blank BS 298 at concentrations below the RL. PCB 110 detected in the blank at concentrations above RL. Two bench sheets analyzed on same sequence.",C035502,normal,"1",Striped Bass,Morone saxatilis,Skin off,"3",fillet,1315.41333333333,470,560,513.333333333333,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
