testmaterial,resultrowid,analytegroup,analytesubgroup,program,parentproject,project,protocol,sampleagency,stationname,stationcode,waterbodytype,latitude,longitude,datum,sampledate,collectiontime,locationcode,sampletype,collectionreplicate,resultreplicate,batch,labsampleid,matrix,method,analyte,fraction,unitname,result,mdl,rl,resultqualcode,qacode,batchverification,compliancecode,collectionmethod,collectiondevice,preppreservation,preppreservationdate,digestextractmethod,digestextractdate,analysisdate,dilution_df,expectedvalue,labagency,submittingagency,labsubmissioncode,batchcomments,compositeid,compositetype,compositereplicate,commonname,species,compositetissueprep,numberfishpercomp,tissuename,weightavg_g,tlmin_mm,tlmax_mm,tlavglength_mm,metadataurl,datedownloaded,sourcerdc,location
tissue,EB387B12-C1B1-4CC3-B320-5E230E637E65,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPB,2RMPSPB,Bays and Harbors,37.98475,-122.4433333,wgs84,6/23/1997,0:00:00,Location1Net6,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,206.205,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,6/23/19972RMPSPBC975101,Normal,1,White Croaker,Genyonemus lineatus,"Skin on, Scales on",5,fillet,238.4388,260,260,260,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,DE96606C-0CAB-4261-8471-4386F00369A2,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPB,2RMPSPB,Bays and Harbors,37.98475,-122.4433333,wgs84,6/20/1997,0:00:00,Location1Net6,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,7.462,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,6/20/19972RMPSPBC975403,Normal,1,Leopard shark,Triakis semifasciata,Skin off,3,fillet,,920,920,920,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,49981F41-3E51-4C12-829B-BE7217635F3A,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPB,2RMPSPB,Bays and Harbors,37.98475,-122.4433333,wgs84,7/23/1997,0:00:00,Location1Net6,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,13.477,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,7/23/19972RMPSPBI975603-OFF-FIL,Normal,1,California Halibut,Paralichthys californicus,Skin off,1,fillet,,770,770,770,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,FF385D38-DA3D-4717-AE57-9723E96F1E32,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPB,2RMPSPB,Bays and Harbors,37.98475,-122.4433333,wgs84,6/20/1997,0:00:00,Location1Net6,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,28.434,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,6/20/19972RMPSPBC975502,Normal,1,Striped Bass,Morone saxatilis,Skin off,3,fillet,,660,660,660,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,02645563-4AA6-4C5B-ABBA-24825AF50B3F,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPB,2RMPSPB,Bays and Harbors,37.98475,-122.4433333,wgs84,3/28/1997,0:00:00,Location1Net6,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,10.117,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,3/28/19972RMPSPBI975601-OFF-FIL,Normal,1,California Halibut,Paralichthys californicus,Skin off,1,fillet,,920,920,920,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,D28A8DDA-AD28-4FA2-A8D8-6C40FBC8E267,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPB,2RMPSPB,Bays and Harbors,37.98475,-122.4433333,wgs84,6/20/1997,0:00:00,Location1Net6,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,4.049,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,6/20/19972RMPSPBC975401,Normal,1,Leopard shark,Triakis semifasciata,Skin off,3,fillet,,1000,1000,1000,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,8341EFA1-1CF8-4A27-8C27-5608CDEA9EC3,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPB,2RMPSPB,Bays and Harbors,37.98475,-122.4433333,wgs84,6/26/1997,0:00:00,Location1Net6,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,129.823,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,6/26/19972RMPSPBC975103,Normal,1,White Croaker,Genyonemus lineatus,"Skin on, Scales on",5,fillet,225.0531,260,260,260,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,2C2E1E43-7332-4652-8E51-1AADF94674DE,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPB,2RMPSPB,Bays and Harbors,37.98475,-122.4433333,wgs84,7/9/1997,0:00:00,Location1Net6,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,5.532,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,7/9/19972RMPSPBC975402,Normal,1,Leopard shark,Triakis semifasciata,Skin off,1,fillet,,1140,1140,1140,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,4879C411-330B-4C7A-87E0-C32AD64BD35C,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPB,2RMPSPB,Bays and Harbors,37.98475,-122.4433333,wgs84,10/8/1997,0:00:00,Location1Net6,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,40.508,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,10/8/19972RMPSPBC975701-OFF-FIL,Normal,1,White Sturgeon,Acipenser transmontanus,Skin off,3,fillet,,1270,1270,1270,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,24C94235-F6E9-44CB-B3B7-5F5E79703098,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPB,2RMPSPB,Bays and Harbors,37.98475,-122.4433333,wgs84,7/24/1997,0:00:00,Location1Net6,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,55.361,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,7/24/19972RMPSPBC975202-WB-WNHTG,Normal,1,Shiner Surfperch,Cymatogaster aggregata,"Skin on, Scales on",20,"whole without Head, Tail and Guts",17.30511,115,115,115,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,42598C4C-32CF-4352-AD1F-81465D269BCA,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPB,2RMPSPB,Bays and Harbors,37.98475,-122.4433333,wgs84,7/9/1997,0:00:00,Location1Net6,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,55.941,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,7/9/19972RMPSPBC975302-WB-WNHTG,Normal,1,Jacksmelt,Atherinopsis californiensis,"Skin on, Scales on",5,"whole without Head, Tail and Guts",100.84536,270,270,270,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,B7182C2C-D4CC-4C76-94EC-176B22B52752,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPB,2RMPSPB,Bays and Harbors,37.98475,-122.4433333,wgs84,7/9/1997,0:00:00,Location1Net6,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,68.918,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,7/9/19972RMPSPBC975203-WB-WNHTG,Normal,1,Shiner Surfperch,Cymatogaster aggregata,"Skin on, Scales on",20,"whole without Head, Tail and Guts",18.590715,125,125,125,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,0DC8AC0C-3CFF-483E-8A38-516B46742ECD,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPB,2RMPSPB,Bays and Harbors,37.98475,-122.4433333,wgs84,6/23/1997,0:00:00,Location1Net6,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,89.054,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,6/23/19972RMPSPBC975201-WB-WNHTG,Normal,1,Shiner Surfperch,Cymatogaster aggregata,"Skin on, Scales on",20,"whole without Head, Tail and Guts",20.988585,122.5,122.5,122.5,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,E328A77A-1034-40B4-A96D-573D55AEF316,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPB,2RMPSPB,Bays and Harbors,37.98475,-122.4433333,wgs84,7/9/1997,0:00:00,Location1Net6,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,44.073,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,7/9/19972RMPSPBC975301-WB-WNHTG,Normal,1,Jacksmelt,Atherinopsis californiensis,"Skin on, Scales on",5,"whole without Head, Tail and Guts",116.27262,270,270,270,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,4C6C4F81-189F-4C2E-BB62-87479123C530,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPB,2RMPSPB,Bays and Harbors,37.98475,-122.4433333,wgs84,7/9/1997,0:00:00,Location1Net6,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,32.134,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,7/9/19972RMPSPBC975303-WB-WNHTG,Normal,1,Jacksmelt,Atherinopsis californiensis,"Skin on, Scales on",5,"whole without Head, Tail and Guts",118.6416,280,280,280,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,0E468944-9574-487B-800A-D0A01A0DDBA4,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPBI,2RMPSPBI,Bays and Harbors,37.99209062,-122.4351767,wgs84,3/22/2000,0:00:00,Location1Net4,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,54,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,3/22/20002RMPSPBC005702,Normal,1,White Sturgeon,Acipenser transmontanus,Skin off,3,fillet,,1410,1410,1410,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,36C16B8F-9721-4ED8-BD42-80DA4EC6473A,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPBI,2RMPSPBI,Bays and Harbors,37.99209062,-122.4351767,wgs84,6/2/2000,0:00:00,Location1Net1,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,38,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,6/2/20002RMPSPBC005501,Normal,1,Striped Bass,Morone saxatilis,Skin off,3,fillet,,515,515,515,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,4DFAC1AA-0E08-432F-BA65-330B580ABB5A,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPBI,2RMPSPBI,Bays and Harbors,37.99209062,-122.4351767,wgs84,6/2/2000,0:00:00,Location1Net1,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,27,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,6/2/20002RMPSPBC005502,Normal,1,Striped Bass,Morone saxatilis,Skin off,3,fillet,,525,525,525,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,E0C60C48-0EAE-413E-9355-1B828912C444,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPBI,2RMPSPBI,Bays and Harbors,37.99209062,-122.4351767,wgs84,6/2/2000,0:00:00,Location1Net1,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,23.314,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,6/2/20002RMPSPBC005504,Normal,1,Striped Bass,Morone saxatilis,Skin off,3,fillet,,675,675,675,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,9A059DCC-4955-4959-9C7E-5EF8C2FFBCF5,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPBI,2RMPSPBI,Bays and Harbors,37.99209062,-122.4351767,wgs84,6/7/2000,0:00:00,Location1Net3,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,8,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,6/7/20002RMPSPBC005402,Normal,1,Leopard shark,Triakis semifasciata,Skin off,3,fillet,,915,915,915,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,D71EFAAE-0B81-4504-919F-15E60A888A53,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPBI,2RMPSPBI,Bays and Harbors,37.99209062,-122.4351767,wgs84,6/2/2000,0:00:00,Location1Net7,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,169,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,6/2/20002RMPSPBC005103,Normal,1,White Croaker,Genyonemus lineatus,"Skin on, Scales on",5,fillet,,275,275,275,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,14C5F143-02DB-4932-8F5E-C2B7A3D18C3F,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPBI,2RMPSPBI,Bays and Harbors,37.99209062,-122.4351767,wgs84,6/8/2000,0:00:00,Location1Net7,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,254,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,6/8/20002RMPSPBC005101,Normal,1,White Croaker,Genyonemus lineatus,"Skin on, Scales on",5,fillet,,265,265,265,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,2E05DEEE-5956-485B-829F-A1BE057791D1,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPBI,2RMPSPBI,Bays and Harbors,37.99209062,-122.4351767,wgs84,6/2/2000,0:00:00,Location1Net9,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,22,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,6/2/20002RMPSPBC005601,Normal,1,California Halibut,Paralichthys californicus,Skin off,3,fillet,,650,650,650,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,A4AC3702-4AC4-49BB-9810-B77D0A5DFA6A,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPBI,2RMPSPBI,Bays and Harbors,37.99209062,-122.4351767,wgs84,6/8/2000,0:00:00,Location1Net7,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,220,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,6/8/20002RMPSPBC005102,Normal,1,White Croaker,Genyonemus lineatus,"Skin on, Scales on",5,fillet,,285,285,285,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,9A002729-EB1F-4E3A-90AB-93C875662F90,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPBI,2RMPSPBI,Bays and Harbors,37.99209062,-122.4351767,wgs84,3/21/2000,0:00:00,Location1Net4,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,20,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,3/21/20002RMPSPBC005701,Normal,1,White Sturgeon,Acipenser transmontanus,Skin off,3,fillet,,1200,1200,1200,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,BF12CCCF-72B6-4916-8ABC-4418C95C3519,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPBI,2RMPSPBI,Bays and Harbors,37.99209062,-122.4351767,wgs84,6/6/2000,0:00:00,Location1Net3,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,5,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,6/6/20002RMPSPBC005403,Normal,1,Leopard shark,Triakis semifasciata,Skin off,3,fillet,,1025,1025,1025,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,28AB744A-21F4-459F-9E60-8F925BB49643,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPBI,2RMPSPBI,Bays and Harbors,37.99209062,-122.4351767,wgs84,6/2/2000,0:00:00,Location1Net1,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,34,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,6/2/20002RMPSPBC005503,Normal,1,Striped Bass,Morone saxatilis,Skin off,3,fillet,,535,535,535,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,3EA0A0D1-62F9-4102-89FB-87E64DBB91C2,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPBI,2RMPSPBI,Bays and Harbors,37.99209062,-122.4351767,wgs84,6/2/2000,0:00:00,Location1Net2,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,35,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,6/2/20002RMPSPBC005303,Normal,1,Jacksmelt,Atherinopsis californiensis,"Skin on, Scales on",5,"whole without Head, Tail and Guts",,270,270,270,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,C39DAB0A-CA58-4B99-B50C-F63172D151EF,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPBI,2RMPSPBI,Bays and Harbors,37.99209062,-122.4351767,wgs84,11/29/2000,0:00:00,Location1Net5,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,58,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,11/29/20002RMPSPBC005202,Normal,1,Shiner Surfperch,Cymatogaster aggregata,"Skin on, Scales on",20,"whole without Head, Tail and Guts",,100,100,100,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,96BBD97F-58A7-46CA-ADD7-DAB8EA68C911,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPBI,2RMPSPBI,Bays and Harbors,37.99209062,-122.4351767,wgs84,11/29/2000,0:00:00,Location1Net5,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,54,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,11/29/20002RMPSPBC005201,Normal,1,Shiner Surfperch,Cymatogaster aggregata,"Skin on, Scales on",20,"whole without Head, Tail and Guts",,105,105,105,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,29F7A15E-F917-4495-9105-B9DCE6FBB942,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPBI,2RMPSPBI,Bays and Harbors,37.99209062,-122.4351767,wgs84,6/2/2000,0:00:00,Location1Net2,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,34,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,6/2/20002RMPSPBC005301,Normal,1,Jacksmelt,Atherinopsis californiensis,"Skin on, Scales on",5,"whole without Head, Tail and Guts",,270,270,270,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,EC136A93-A7DE-4775-8B6E-F2F7E979E04E,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay-2RMPSPBI,2RMPSPBI,Bays and Harbors,37.99209062,-122.4351767,wgs84,11/29/2000,0:00:00,Location1Net5,Composite,1,1,Target,5SPB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,67,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,11/29/20002RMPSPBC005203,Normal,1,Shiner Surfperch,Cymatogaster aggregata,"Skin on, Scales on",20,"whole without Head, Tail and Guts",,105,105,105,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
