testmaterial,resultrowid,analytegroup,analytesubgroup,program,parentproject,project,protocol,sampleagency,stationname,stationcode,waterbodytype,latitude,longitude,datum,sampledate,collectiontime,locationcode,sampletype,collectionreplicate,resultreplicate,batch,labsampleid,matrix,method,analyte,fraction,unitname,result,mdl,rl,resultqualcode,qacode,batchverification,compliancecode,collectionmethod,collectiondevice,preppreservation,preppreservationdate,digestextractmethod,digestextractdate,analysisdate,dilution_df,expectedvalue,labagency,submittingagency,labsubmissioncode,batchcomments,compositeid,compositetype,compositereplicate,commonname,species,compositetissueprep,numberfishpercomp,tissuename,weightavg_g,tlmin_mm,tlmax_mm,tlavglength_mm,metadataurl,datedownloaded,sourcerdc,location
tissue,4D7976C5-957A-4396-BF97-A4670809127E,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,San Mateo Bridge/8B,204ST1550,Bays and Harbors,37.6058,-122.2889,nad83,12/14/1983,0:00:00,Not Recorded,Composite,1,1,NA,20516; SFEIRowID:224520,tissue,Not Recorded,Mercury,Total,ug/g dw,0.313,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",12/14/1983-204ST1550-12918-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
tissue,5482452F-E11E-4F72-8FAF-6E227B90992D,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,San Mateo Bridge/8B,204ST1550,Bays and Harbors,37.6058,-122.2889,nad83,12/14/1983,0:00:00,Not Recorded,Composite,1,1,NA,20516; SFEIRowID:244014,tissue,Not Recorded,Mercury,Total,ug/g ww,0.0307,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",12/14/1983-204ST1550-12918-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
tissue,8863E8C8-5A49-407A-B421-869A00B59D21,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,San Francisco Bay/near Redwood Cr,204ST1453,Bays and Harbors,37.5525,-122.1958,nad83,12/14/1983,0:00:00,Not Recorded,Composite,1,1,NA,20517; SFEIRowID:224693,tissue,Not Recorded,Mercury,Total,ug/g dw,0.511,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",12/14/1983-204ST1453-12919-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
tissue,9E54AB83-3BF2-424F-9EC9-9CF2A8F0D448,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,San Francisco Bay/near Redwood Cr,204ST1453,Bays and Harbors,37.5525,-122.1958,nad83,12/14/1983,0:00:00,Not Recorded,Composite,1,1,NA,20517; SFEIRowID:244187,tissue,Not Recorded,Mercury,Total,ug/g ww,0.0537,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",12/14/1983-204ST1453-12919-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
tissue,427B2028-4B4C-49FE-9C03-AD2AE6706F9C,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,Dumbarton Bridge/Channel Marker 14,204ST0410,Bays and Harbors,37.5139,-122.1328,nad83,12/14/1983,0:00:00,Not Recorded,Composite,1,1,NA,20518; SFEIRowID:224950,tissue,Not Recorded,Mercury,Total,ug/g dw,0.675,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",12/14/1983-204ST0410-12920-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
tissue,8E78C0F0-DD21-4184-9CC3-75A57F316787,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,Dumbarton Bridge/Channel Marker 14,204ST0410,Bays and Harbors,37.5139,-122.1328,nad83,12/14/1983,0:00:00,Not Recorded,Composite,1,1,NA,20518; SFEIRowID:244444,tissue,Not Recorded,Mercury,Total,ug/g ww,0.0702,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",12/14/1983-204ST0410-12920-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
tissue,EE4BAC65-0396-489C-A570-F222A0F9FF89,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,San Francisco Bay/near Redwood Cr,204ST1453,Bays and Harbors,37.5525,-122.1958,nad83,2/12/1985,0:00:00,Not Recorded,Composite,1,1,NA,21033; SFEIRowID:224702,tissue,Not Recorded,Mercury,Total,ug/g dw,0.654,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",2/12/1985-204ST1453-13049-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,15,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
tissue,92EE686D-98AA-469D-9A78-D285E6B34E2D,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,San Francisco Bay/near Redwood Cr,204ST1453,Bays and Harbors,37.5525,-122.1958,nad83,2/12/1985,0:00:00,Not Recorded,Composite,1,1,NA,21033; SFEIRowID:244196,tissue,Not Recorded,Mercury,Total,ug/g ww,0.0942,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",2/12/1985-204ST1453-13049-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,15,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
tissue,05D5A0DA-B017-4FD5-B322-299B70CEFF48,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,Dumbarton Bridge/Channel Marker 14,204ST0410,Bays and Harbors,37.5139,-122.1328,nad83,2/12/1985,0:00:00,Not Recorded,Composite,1,1,NA,30760; SFEIRowID:224968,tissue,Not Recorded,Mercury,Total,ug/g dw,0.54,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",2/12/1985-204ST0410-14308-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
tissue,DA0646E4-3BF5-4FA9-BE9C-209F9F1AF75F,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,Dumbarton Bridge/Channel Marker 14,204ST0410,Bays and Harbors,37.5139,-122.1328,nad83,2/12/1985,0:00:00,Not Recorded,Composite,1,1,NA,30760; SFEIRowID:244462,tissue,Not Recorded,Mercury,Total,ug/g ww,0.075,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",2/12/1985-204ST0410-14308-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
tissue,6B1179F7-7745-45D4-A911-57B628DE2FBF,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,San Francisco Bay/near Redwood Cr,204ST1453,Bays and Harbors,37.5525,-122.1958,nad83,2/12/1985,0:00:00,Not Recorded,Composite,1,1,NA,30759; SFEIRowID:224711,tissue,Not Recorded,Mercury,Total,ug/g dw,0.65,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",2/12/1985-204ST1453-14307-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
tissue,20BF4171-DA4C-4A0A-BF27-2574809D897D,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,San Francisco Bay/near Redwood Cr,204ST1453,Bays and Harbors,37.5525,-122.1958,nad83,2/12/1985,0:00:00,Not Recorded,Composite,1,1,NA,30759; SFEIRowID:244205,tissue,Not Recorded,Mercury,Total,ug/g ww,0.1,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",2/12/1985-204ST1453-14307-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
tissue,AFA3F38B-AC39-43B7-B14A-033D28EC92A3,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,San Mateo Bridge/8B,204ST1550,Bays and Harbors,37.6058,-122.2889,nad83,2/12/1985,0:00:00,Not Recorded,Composite,1,1,NA,30758; SFEIRowID:224538,tissue,Not Recorded,Mercury,Total,ug/g dw,0.5,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",2/12/1985-204ST1550-14306-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
tissue,F0158185-E7BC-4195-8DE0-C5E125EC6C04,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,San Mateo Bridge/8B,204ST1550,Bays and Harbors,37.6058,-122.2889,nad83,2/12/1985,0:00:00,Not Recorded,Composite,1,1,NA,30758; SFEIRowID:244032,tissue,Not Recorded,Mercury,Total,ug/g ww,0.089,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",2/12/1985-204ST1550-14306-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
tissue,FB86D469-5898-4508-BEFC-490807E846C3,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,San Mateo Bridge/8B,204ST1550,Bays and Harbors,37.6058,-122.2889,nad83,2/7/1985,0:00:00,Not Recorded,Composite,1,1,NA,21032; SFEIRowID:224529,tissue,Not Recorded,Mercury,Total,ug/g dw,0.554,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",2/7/1985-204ST1550-13048-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,15,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
tissue,AC786ECA-D7FD-4EC3-A6D6-7646AA72D61D,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,San Mateo Bridge/8B,204ST1550,Bays and Harbors,37.6058,-122.2889,nad83,2/7/1985,0:00:00,Not Recorded,Composite,1,1,NA,21032; SFEIRowID:244023,tissue,Not Recorded,Mercury,Total,ug/g ww,0.6039,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",2/7/1985-204ST1550-13048-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,15,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
tissue,0ED51377-82A5-46DC-B2FD-0851A348738C,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,Dumbarton Bridge/Channel Marker 14,204ST0410,Bays and Harbors,37.5139,-122.1328,nad83,2/12/1985,0:00:00,Not Recorded,Composite,1,1,NA,21034; SFEIRowID:224959,tissue,Not Recorded,Mercury,Total,ug/g dw,0.447,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",2/12/1985-204ST0410-13050-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,15,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
tissue,306D95C9-8238-45F9-AE6F-0742C9B53DE9,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,Dumbarton Bridge/Channel Marker 14,204ST0410,Bays and Harbors,37.5139,-122.1328,nad83,2/12/1985,0:00:00,Not Recorded,Composite,1,1,NA,21034; SFEIRowID:244453,tissue,Not Recorded,Mercury,Total,ug/g ww,0.0527,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",2/12/1985-204ST0410-13050-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,15,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
tissue,222935A6-C3BC-4416-8C73-6A70A8E3918A,Metals,,NOAA - National Status and Trends,NOAA - Mussel Watch Program,1986 NOAA - Mussel Watch Program - California,NOAA_MWP,NOAA,San Francisco Bay - San Mateo Bridge,SFSM,Bays and Harbors,37.578,-122.2537,nad83,4/10/1986,0:00:00,OpenWater1,Composite,1,1,NA,,tissue,GFAA,Mercury,Total,ug/g dw,0.27,0.003,,=,NRL,NR,NR,Tissue_Grab,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,SAIC,NOAA,NR,,MW1986SFSMMS,normal,1,Mytilus,Mytilus,Not Recorded,,not recorded,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
tissue,9788168D-CD1F-403B-A07A-21E0FA22FC92,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,San Mateo Bridge/8B,204ST1550,Bays and Harbors,37.6058,-122.2889,nad83,1/27/1986,0:00:00,Not Recorded,Composite,1,1,NA,22032; SFEIRowID:224548,tissue,Not Recorded,Mercury,Total,ug/g dw,0.347,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/27/1986-204ST1550-13182-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,15,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
tissue,D9E4758B-491F-46CF-825A-E47C7730DDFB,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,San Mateo Bridge/8B,204ST1550,Bays and Harbors,37.6058,-122.2889,nad83,1/27/1986,0:00:00,Not Recorded,Composite,1,1,NA,22032; SFEIRowID:244042,tissue,Not Recorded,Mercury,Total,ug/g ww,0.0389,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/27/1986-204ST1550-13182-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,15,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
tissue,D48204C9-3AE6-48C7-B5C1-ABEA55C2E2FB,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,Dumbarton Bridge/Channel Marker 14,204ST0410,Bays and Harbors,37.5139,-122.1328,nad83,1/27/1986,0:00:00,Not Recorded,Composite,1,1,NA,22034; SFEIRowID:224978,tissue,Not Recorded,Mercury,Total,ug/g dw,0.522,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/27/1986-204ST0410-13183-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,15,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
tissue,AA4D0A0A-C971-4FC3-821A-2B670B5CE8CD,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,Dumbarton Bridge/Channel Marker 14,204ST0410,Bays and Harbors,37.5139,-122.1328,nad83,1/27/1986,0:00:00,Not Recorded,Composite,1,1,NA,22034; SFEIRowID:244472,tissue,Not Recorded,Mercury,Total,ug/g ww,0.0705,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/27/1986-204ST0410-13183-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,15,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
tissue,728A02BD-3E4E-43EB-9F9E-154DBE21DF61,Metals,,NOAA - National Status and Trends,NOAA - Mussel Watch Program,1987 NOAA - Mussel Watch Program - California,NOAA_MWP,NOAA,San Francisco Bay - San Mateo Bridge,SFSM,Bays and Harbors,37.578,-122.2537,nad83,2/25/1987,0:00:00,OpenWater1,Composite,1,1,NA,,tissue,CVAA,Mercury,Total,ug/g dw,0.323333333,0.013,,=,NRL,NR,NR,Tissue_Grab,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,SAIC,NOAA,NR,,MW1987SFSMMS,normal,1,Mytilus,Mytilus,Not Recorded,,not recorded,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
tissue,A02384C8-9D27-4047-AD5C-0AFDF9151C49,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,San Mateo Bridge/8B,204ST1550,Bays and Harbors,37.6058,-122.2889,nad83,1/22/1987,0:00:00,Not Recorded,Composite,1,1,NA,23036; SFEIRowID:224558,tissue,Not Recorded,Mercury,Total,ug/g dw,0.628,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/22/1987-204ST1550-13340-WNG,Normal,1,Bay Mussel,Mytilus edulis,Not Recorded,15,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
tissue,079B3697-420B-4D29-BA3B-F58CB72D9821,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,San Mateo Bridge/8B,204ST1550,Bays and Harbors,37.6058,-122.2889,nad83,1/22/1987,0:00:00,Not Recorded,Composite,1,1,NA,23036; SFEIRowID:244052,tissue,Not Recorded,Mercury,Total,ug/g ww,0.094,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/22/1987-204ST1550-13340-WNG,Normal,1,Bay Mussel,Mytilus edulis,Not Recorded,15,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
tissue,6A51858C-245F-49EA-840F-0D6386E4D6B1,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,Dumbarton Bridge/Channel Marker 14,204ST0410,Bays and Harbors,37.5139,-122.1328,nad83,1/22/1987,0:00:00,Not Recorded,Composite,1,1,NA,23038; SFEIRowID:224988,tissue,Not Recorded,Mercury,Total,ug/g dw,0.842,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/22/1987-204ST0410-13342-WNG,Normal,1,Bay Mussel,Mytilus edulis,Not Recorded,15,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
tissue,76CFC490-5066-4BFF-B500-F857F0F50BF7,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,Dumbarton Bridge/Channel Marker 14,204ST0410,Bays and Harbors,37.5139,-122.1328,nad83,1/22/1987,0:00:00,Not Recorded,Composite,1,1,NA,23038; SFEIRowID:244482,tissue,Not Recorded,Mercury,Total,ug/g ww,0.109,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/22/1987-204ST0410-13342-WNG,Normal,1,Bay Mussel,Mytilus edulis,Not Recorded,15,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
tissue,82D37688-4FF2-4FA5-B923-BE6CBD88A01B,Metals,,NOAA - National Status and Trends,NOAA - Mussel Watch Program,1988 NOAA - Mussel Watch Program - California,NOAA_MWP,NOAA,San Francisco Bay - San Mateo Bridge,SFSM,Bays and Harbors,37.578,-122.2537,nad83,3/18/1988,0:00:00,OpenWater1,Composite,1,1,NA,,tissue,CVAA,Mercury,Total,ug/g dw,0.326666667,0.011,,=,NRL,NR,NR,Tissue_Grab,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,SAIC,NOAA,NR,,MW1988SFSMMS,normal,1,Mytilus,Mytilus,Not Recorded,,not recorded,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
tissue,CD22B86D-C5C1-4DF8-93A5-4DD58D01437E,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,State Mussel Watch Program,03SWSBIO,Not Recorded,Hunter's Point/Shipyard,204ST0590,Bays and Harbors,37.7069,-122.3862,nad83,1/15/1988,0:00:00,Not Recorded,Composite,1,1,NA,24038; SFEIRowID:224436,tissue,Not Recorded,Mercury,Total,ug/g dw,0.357,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/15/1988-204ST0590-13501-WNG,Normal,1,California Mussel,Mytilus californianus,Not Recorded,45,whole without gut,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,lower
